train_acc,train_loss,val_acc,val_loss
0.6113023233486943,1.3377724,0.5533641581632653,1.6384531
0.6124747983870967,1.3266759,0.5310108418367346,1.7205511
0.6189882152457757,1.3094126,0.5237085459183674,1.7414713
0.6234549011136713,1.2915748,0.5020408163265306,1.8742952
0.6325106806835638,1.2700589,0.504655612244898,1.8674549
0.6293040754608296,1.264858,0.4989795918367347,1.9380386
0.6332103254608296,1.2545396,0.45865752551020406,2.1936934
0.6328070996543779,1.2537758,0.4870535714285714,1.8932884
0.6358768961213518,1.2462307,0.5231903698979592,1.8003286
0.6366185435867896,1.244496,0.5391501913265306,1.7371219
0.6382146457373272,1.2233543,0.5638472576530612,1.6278145
0.6398041474654378,1.2224749,0.5755261479591837,1.571376
0.6436779953917051,1.2165574,0.5651068239795919,1.5693877
0.6458375336021506,1.1991092,0.5693399234693878,1.5629023
0.6550079205069125,1.1802831,0.5653459821428571,1.57721
0.6560867895545315,1.1669881,0.5595264668367347,1.6290426
0.6598598310291859,1.1528827,0.5479193239795919,1.6668551
0.6603674635176651,1.1462629,0.5120455994897959,1.8331549
0.6621009744623656,1.1382116,0.5100924744897959,1.7966824
0.6694232430875576,1.1163527,0.500717474489796,1.9377457
0.6701546899001536,1.1176025,0.49954559948979593,1.8696432
0.6691046226958525,1.114071,0.5252630739795918,1.8478819
0.6706305203533026,1.1057426,0.5358179209183673,1.793403
0.6697340629800307,1.110762,0.5439253826530612,1.7022762
0.6700910858294931,1.104466,0.5562101403061225,1.6934226
0.6740219374039939,1.0993383,0.569188456632653,1.5990185
0.6745877736175115,1.0873636,0.5838249362244898,1.5292022
0.6756984447004608,1.0829659,0.5776705994897959,1.5660743
0.6816898281490015,1.0671291,0.5685985331632654,1.5749557
0.6840215773809524,1.0570109,0.5809709821428571,1.580787
0.6920764928955453,1.0352945,0.5709422831632653,1.6035023
0.6947424635176652,1.0215546,0.5515545280612245,1.6772988
0.6948240687403995,1.0211693,0.5524234693877551,1.7227354
0.6987657210061444,1.0095931,0.5060108418367346,1.9317827
0.6971132152457759,1.0026059,0.5051737882653061,1.9512463
0.6973334293394776,1.0026151,0.49296875,2.2371054
0.6981494815668202,1.0037259,0.5210618622448979,1.8992131
0.6977078533026113,1.0028124,0.5514668367346939,1.7781931
0.7000390024961597,1.0008553,0.5748963647959184,1.6777122
0.7007098454301075,0.9956504,0.5834980867346939,1.5567024
0.6980150729646698,0.9997827,0.5817522321428571,1.5580649
0.7045326900921659,0.9791075,0.5824139030612245,1.5614946
0.7032894105222735,0.9753817,0.5753188775510204,1.5907383
0.7089285714285714,0.96282834,0.5803093112244898,1.5910836
0.7110707085253455,0.9578859,0.5798230229591836,1.5983913
0.7161950364823347,0.94165844,0.5465082908163266,1.7730538
0.7199656778033795,0.9296182,0.5422433035714286,1.7727436
0.7246627784178187,0.9170225,0.5231026785714286,1.9749546
0.7212431595622121,0.92119074,0.5063376913265306,2.0654843
0.7233576948924731,0.9114741,0.4883689413265306,2.220538
